Treat 0,Treat 1
0.00821666666666667,0.5849596320346323
0.060515043290043286,0.9927
0.03287777777777779,0.1878238095238095
0.17056468253968263,0.6624329365079366
0.05432738095238091,0.7179007936507941
0.5001154761904761,0.8719222222222225
0.1321891053391054,0.8950440476190474
0.1973186507936509,1.0
0.05791056998556996,0.7612154761904767
0.08552817460317458,1.0
0.769525396825397,0.9969333333333334
0.02785,0.6237359668109668
0.11358124098124105,0.9378484126984128
0.0570107142857143,0.9920722222222219
0.11616587301587297,0.9738698412698412
0.04077460317460316,1.0
0.09784711399711399,0.48262687590187625
0.18415793650793655,0.5757700216450219
0.09454999999999993,0.992783333333333
0.4756188283938285,0.9986666666666668
0.5192992063492065,0.6425352813852812
